878858.376,74890.432,2017-10-02 09:43:55.626492
878858.376,74890.432,2017-10-02 09:43:55.893631
878859.408,74890.432,2017-10-02 09:43:56.159780
878862.776,74890.432,2017-10-02 09:43:56.429595
878865.416,74890.432,2017-10-02 09:43:56.715870
878865.416,74890.432,2017-10-02 09:43:56.986743
878865.416,74890.648,2017-10-02 09:43:57.256042
878885.652,74909.584,2017-10-02 09:43:57.548872
888514.976,75285.1,2017-10-02 09:43:57.855211
898729.876,75587.272,2017-10-02 09:43:58.351835
911861.128,75972.852,2017-10-02 09:43:58.815583
920868.292,76274.088,2017-10-02 09:43:59.177892
920878.012,76274.088,2017-10-02 09:43:59.521647
920878.268,76274.088,2017-10-02 09:43:59.974917
920878.268,76274.088,2017-10-02 09:44:00.273195
920878.268,76274.088,2017-10-02 09:44:00.605508
920878.268,76274.088,2017-10-02 09:44:00.902873
920878.524,76274.088,2017-10-02 09:44:01.178107
920879.02,76274.088,2017-10-02 09:44:01.453780
920879.02,76274.088,2017-10-02 09:44:01.735749
920879.02,76274.088,2017-10-02 09:44:02.014446
920879.276,76274.088,2017-10-02 09:44:02.301320
920881.352,76274.088,2017-10-02 09:44:02.567820
920895.88,76274.088,2017-10-02 09:44:02.830414
920896.272,76274.352,2017-10-02 09:44:03.102374
920897.792,76277.032,2017-10-02 09:44:03.369425
920899.56,76277.032,2017-10-02 09:44:03.641318
920900.408,76277.032,2017-10-02 09:44:03.931490
920901.38,76277.032,2017-10-02 09:44:04.208049
920901.38,76277.032,2017-10-02 09:44:04.482769
920902.004,76277.364,2017-10-02 09:44:04.752314
920902.952,76281.572,2017-10-02 09:44:05.017079
920917.436,76286.244,2017-10-02 09:44:05.287450
921342.272,76345.496,2017-10-02 09:44:05.602290
921343.264,76345.496,2017-10-02 09:44:05.903519
921345.892,76359.664,2017-10-02 09:44:06.193436
921348.988,76360.192,2017-10-02 09:44:06.513880
925195.472,76505.14,2017-10-02 09:44:06.785015
929031.08,76657.024,2017-10-02 09:44:07.082434
929560.324,76669.552,2017-10-02 09:44:07.360098
930521.552,76696.832,2017-10-02 09:44:07.629736
932442.816,76734.632,2017-10-02 09:44:07.901993
932443.808,76734.848,2017-10-02 09:44:08.167661
932444.584,76734.848,2017-10-02 09:44:08.435929
932444.84,76735.064,2017-10-02 09:44:08.703507
932445.104,76735.064,2017-10-02 09:44:08.971809
932445.36,76735.064,2017-10-02 09:44:09.241403
932445.616,76735.28,2017-10-02 09:44:09.508659
932448.184,76735.28,2017-10-02 09:44:09.776774
932448.44,76735.28,2017-10-02 09:44:10.042720
932448.44,76735.28,2017-10-02 09:44:10.317413
932448.44,76735.28,2017-10-02 09:44:10.593899
932448.696,76735.28,2017-10-02 09:44:10.867184
932448.952,76735.28,2017-10-02 09:44:11.135613
932449.464,76745.684,2017-10-02 09:44:11.412913
932452.332,76746.164,2017-10-02 09:44:11.679781
932455.26,76748.652,2017-10-02 09:44:11.951419
932490.28,76761.792,2017-10-02 09:44:12.243234
932521.936,76770.316,2017-10-02 09:44:12.509800
932530.904,76774.084,2017-10-02 09:44:12.775732
932531.424,76774.084,2017-10-02 09:44:13.042252
932536.276,76779.076,2017-10-02 09:44:13.309112
932542.008,76783.352,2017-10-02 09:44:13.618307
932542.008,76783.352,2017-10-02 09:44:13.884571
932542.656,76783.616,2017-10-02 09:44:14.151557
932543.636,76783.88,2017-10-02 09:44:14.419214
932543.636,76783.88,2017-10-02 09:44:14.687732
932543.876,76783.88,2017-10-02 09:44:14.952408
932549.032,76783.88,2017-10-02 09:44:15.219448
932972.468,76839.628,2017-10-02 09:44:15.482672
932972.468,76839.628,2017-10-02 09:44:15.747656
932972.468,76839.628,2017-10-02 09:44:16.020274
932972.468,76839.628,2017-10-02 09:44:16.291463
932973.348,76839.628,2017-10-02 09:44:16.560153
932974.084,76839.628,2017-10-02 09:44:16.833222
932974.084,76839.628,2017-10-02 09:44:17.125854
932977.496,76839.628,2017-10-02 09:44:17.408419
932978.54,76839.628,2017-10-02 09:44:17.683872
932979.148,76839.628,2017-10-02 09:44:17.960007
932979.404,76839.628,2017-10-02 09:44:18.237850
932979.66,76839.628,2017-10-02 09:44:18.505879
932979.9,76839.628,2017-10-02 09:44:18.768456
932980.14,76839.628,2017-10-02 09:44:19.038460
932981.568,76839.916,2017-10-02 09:44:19.309857
933181.224,76849.968,2017-10-02 09:44:19.585569
933314.948,76855.168,2017-10-02 09:44:19.861615
933315.212,76855.168,2017-10-02 09:44:20.128214
933315.452,76855.168,2017-10-02 09:44:20.397806
933315.452,76855.168,2017-10-02 09:44:20.670718
933315.452,76855.168,2017-10-02 09:44:20.941601
933316.332,76855.168,2017-10-02 09:44:21.206275
933318.124,76855.168,2017-10-02 09:44:21.500388
933318.38,76855.168,2017-10-02 09:44:21.765499
933320.072,76855.96,2017-10-02 09:44:22.032988
933321.48,76856.224,2017-10-02 09:44:22.302600
